unit_rental_key;unit_name;unit_rent_label;unit_beds;unit_baths;unit_sq_ft;unit_availability;unit_floorplan_image;property_listing_id;property_url;property_street_address;property_country_code;property_title;property_full_address;property_management;property_image;property_pricing_range;property_bed_range;property_phone_number;property_amenities;property_type;property_monthly_rent;property_bedrooms;property_bathrooms;property_square_feet;property_description;property_website;property_fees;property_latitude;property_longitude;distance_to_campus
;;;;;;;;brz4qdb;https://www.apartments.com/222-w-beaver-ave-state-college-pa-unit-407/brz4qdb/;222 W Beaver Ave Unit 407;US;222 W Beaver Ave Unit 407, State College, PA 16801;222 W Beaver Ave Unit 407, State College, PA 16801;;;$1,445;1 Bed, 1 Bath, 816 sq ft;;;Apartment for Rent;$1,445;1 bd;1 ba;816 sq ft;Discover your new rental in State College, PA. Rent at this 222 W Beaver Ave location in State College and enjoy a terrific community and a variety of destinations. Stop your search and get to moving. Reach out to see everything this home offers.;;;40.79177;-77.86198;0.36139156430356595
;;;;;;;;gz9d6kw;https://www.apartments.com/235-crestmont-ave-state-college-pa/gz9d6kw/;235 Crestmont Ave;US;235 Crestmont Ave, State College, PA 16801;235 Crestmont Ave, State College, PA 16801;;;$1,675;3 Beds, 1.5 Baths, 1,016 sq ft;;;House for Rent;$1,675;3 bd;1.5 ba;1,016 sq ft;"Just 7-blocks from Penn State's University Park campus, 235 Crestmont Avenue is a 3-bedroom, 1-bath single-family home with a garage and additional driveway parking. This modest student residence also features a washer and dryer, and adjacent green space. 

Crestmont Avenue is a side street fixed between Allen and Fraser Streets. A short walk in either direction puts you on downtown thoroughfares dotted with shopping and dining on the way north toward downtown State College and the Penn State campus. On nearby Beaver Avenue, you will find Starbucks, Target, Panera, and Green Bowl. Popular spots to spend a night out include Champs Downtown, the Phyrst, and Local Whiskey.

Tenants are responsible for cable, internet, water, sewer, electric (heat source), refuse, lawn care and snow removal. 

If you have any questions or wish to see a virtual tour, please contact us at  or email at . We are open from 8am-5pm (closed from 12pm-1pm for lunch) Monday through Friday or if you prefer to stop by our office, we are located at 300 South Allen Street. Let CREM help you find exactly what you are looking for!";;;40.78735;-77.85453;0.8360162150737452
;;;;;;;;em5fnvn;https://www.apartments.com/250-e-foster-ave-state-college-pa/em5fnvn/;250 E Foster Ave;US;250 E Foster Ave, State College, PA 16801;250 E Foster Ave, State College, PA 16801;;;$3,995;3 Beds, 1.5 Baths, 1,555 sq ft;;;House for Rent;$3,995;3 bd;1.5 ba;1,555 sq ft;"Located on East Foster and East Nittany Avenue, this 3-bedroom, 1.5-bathroom townhome can accommodate up to 6 people. If you're looking for a fun neighborhood close to downtown, The Commons is the place for you.

The rent for these townhomes includes refuse, lawn care, and snow removal. Tenants are responsible for cable, internet, water, sewer, and electricity with electric heat for those colder months. There is a small balcony and parking for 2-to-3 cars depending on size - there is one garage space and driveway parking directly outside of the garage door. These units, with their iconic, bright yellow doors, come unfurnished for you to really give them your own style.

You won't have to go far to find any number of conveniences like dining, nightlife, and shopping in the downtown area either. Within a ten-minute walk, you can easily access restaurants like Panera Bread, India Pavilion, and Chipotle. Want to have an adult beverage with your meal? Take a quick walk to Local Whiskey, Mad Mex, or Federal Taphouse. Need something last minute for a class project? Check out the downtown Target, CVS, or McLanahan's Downtown Market for any last-minute needs.

Call today to see a virtual tour! You can also start a conversation via email or apply directly to the property when you're ready.";;;40.79429;-77.85584;0.5047568470587309
;;;;;;;;v19pb0g;https://www.apartments.com/703-w-college-ave-state-college-pa/v19pb0g/;703 W College Ave;US;703 W College Ave, State College, PA 16801;703 W College Ave, State College, PA 16801;;;$1,975;2 Beds, 1.5 Baths;;;Townhome for Rent;$1,975;2 bd;1.5 ba;;Introducing our charming 2-bedroom, 1.5-bathroom townhouse located in the heart of State College, PA. This cozy townhouse offers convenience with an on-site laundry facility, ensuring that your laundry needs are easily met. Stay connected with high-speed internet access available in the unit. Say goodbye to the hassle of shoveling snow, as snow removal of the common areas is taken care of for you. Don't miss out on this opportunity to call this townhouse your new home sweet home. Contact us today for more information on how you can make this townhouse yours.;;;40.78893;-77.86914;0.5629669123504031
;;;;;;;;zk5k9cy;https://www.apartments.com/705-w-college-ave-state-college-pa/zk5k9cy/;705 W College Ave;US;705 W College Ave, State College, PA 16801;705 W College Ave, State College, PA 16801;;;$1,975;2 Beds, 1.5 Baths;;;Townhome for Rent;$1,975;2 bd;1.5 ba;;Introducing our charming 2-bedroom, 1.5-bathroom townhouse located in the heart of State College, PA. This cozy townhouse offers convenience with an on-site laundry facility, ensuring that your laundry needs are easily met. Stay connected with high-speed internet included, perfect for those who work or study from home. Enjoy the convenience of water included in your rent, making budgeting a breeze. Don't miss out on this opportunity to call this lovely townhouse your new home. Contact us today to schedule a tour!;;;40.78894;-77.86919;0.563339964022042
;;;;;;;;xt5hsbp;https://www.apartments.com/707-w-college-ave-state-college-pa/xt5hsbp/;707 W College Ave;US;707 W College Ave, State College, PA 16801;707 W College Ave, State College, PA 16801;;;$1,975;2 Beds, 1.5 Baths;;;Townhome for Rent;$1,975;2 bd;1.5 ba;;Introducing our charming 2-bedroom, 1.5-bathroom townhouse located in the heart of State College, PA. This cozy townhouse offers convenience with an on-site laundry facility, perfect for those looking for hassle-free living. Stay connected with included internet access, ideal for those who work or study from home. Enjoy a pet-free environment for a peaceful and clean living space. Don't miss out on this opportunity to call this townhouse your new home. Contact us today for more information.;;;40.78897;-77.86923;0.5622505966436081
;;;;;;;;wk6cjdh;https://www.apartments.com/709-w-college-ave-state-college-pa/wk6cjdh/;709 W College Ave;US;709 W College Ave, State College, PA 16801;709 W College Ave, State College, PA 16801;;;$1,975;2 Beds, 1.5 Baths;;;Townhome for Rent;$1,975;2 bd;1.5 ba;;Introducing our charming 2-bedroom, 1.5-bathroom townhouse located in the heart of State College, PA. This cozy townhouse offers convenience with an on-site laundry facility, perfect for those looking for ease and efficiency. Stay connected with included internet access, ideal for those who value staying connected. With over 1 bathroom, this townhouse provides ample space for comfort and functionality. Don't miss out on this opportunity to call this townhouse your new home. Contact us today for more information.;;;40.789;-77.86927;0.5611745916041122
;;;;;;;;tc2e0p8;https://www.apartments.com/719-w-college-ave-state-college-pa/tc2e0p8/;719 W College Ave;US;719 W College Ave, State College, PA 16801;719 W College Ave, State College, PA 16801;;;$1,975;2 Beds, 1.5 Baths;;;Townhome for Rent;$1,975;2 bd;1.5 ba;;Introducing our 2 Bed 1.5 Bath Apartment Right There on W College Ave in State College, PA. This townhouse offers convenience and comfort with its prime location and practical amenities. Residents can enjoy the ease of access to an on-site laundry facility, perfect for busy schedules. Stay connected with included internet services, ideal for both work and leisure. With two bedrooms and one and a half bathrooms, this townhouse provides ample space for your needs. Plus, the added bonus of stairs for easy access to different levels of the home. Experience the convenience and simplicity of townhouse living at its finest in this charming State College abode.;;;40.78891;-77.86949;0.5715065609216884
;;;;;;;;jeq28x4;https://www.apartments.com/222-w-beaver-ave-state-college-pa-unit-408/jeq28x4/;222 W Beaver Ave Unit 408;US;222 W Beaver Ave Unit 408, State College, PA 16801;222 W Beaver Ave Unit 408, State College, PA 16801;;;$2,485;2 Beds, 1.5 Baths, 900 sq ft;;;Apartment for Rent;$2,485;2 bd;1.5 ba;900 sq ft;You'll adore this terrific property in State College, PA. Located at 222 W Beaver Ave in State College, this property has much to offer. Get started on your move to a new home. Reach out to talk about renting this charming property.;;;40.79177;-77.86198;0.36139156430356595
;;;;;;;;687jl6s;https://www.apartments.com/222-w-beaver-ave-state-college-pa-unit-607/687jl6s/;222 W Beaver Ave Unit 607;US;222 W Beaver Ave Unit 607, State College, PA 16801;222 W Beaver Ave Unit 607, State College, PA 16801;;;$1,445;1 Bed, 1 Bath, 816 sq ft;;;Apartment for Rent;$1,445;1 bd;1 ba;816 sq ft;Come home to your new address in State College, PA. Renting at this 222 W Beaver Ave location in State College, you'll have convenient access to a variety of attractions. Get started on your move to a new place. Contact us to schedule a tour.;;;40.79177;-77.86198;0.36139156430356595
;;;;;;;;btp0eg9;https://www.apartments.com/222-w-beaver-ave-state-college-pa-unit-703/btp0eg9/;222 W Beaver Ave Unit 703;US;222 W Beaver Ave Unit 703, State College, PA 16801;222 W Beaver Ave Unit 703, State College, PA 16801;;;$2,485;2 Beds, 1.5 Baths, 900 sq ft;;;Condo for Rent;$2,485;2 bd;1.5 ba;900 sq ft;"Located on Beaver Avenue just a block and a half from Allen Street, Beaver Plaza is at the center of everything #collegelife. This 7-story high rise is sandwiched between a pizzeria, a bar, a six-pack shop AND it's across the street from Target downtown and Starbucks. Need we say more? 

Apartment 703 is a 2-bedroom, 1.5-bath, seventh-floor furnished unit. Furniture included in this unit is a small sofa and armchair, a kitchen table and chairs or 4 bar stools, and a bed and dresser for each tenant on the lease.

Laundry facilities are conveniently located on the ground floor along with bike storage (access upon request).

Rent for Beaver Plaza covers basic cable, Internet, water, sewer, and refuse. Tenants are responsible for electric service, including heat (bill must be put in tenants' names).

If you have any questions or wish to see a virtual tour, please contact us at  or email . We are open from 8am-5pm (closed from 12pm-1pm for lunch) Monday through Friday or if you prefer to stop by our office; we are located at 403 South Allen Street Ste 206. Let CREM help you find exactly what you are looking for!";;;40.79177;-77.86198;0.36139156430356595
;;;;;;;;4b5s0rj;https://www.apartments.com/428-w-nittany-ave-state-college-pa-unit-428-1/4b5s0rj/;428 W Nittany Ave Unit 428-1;US;428 W Nittany Ave Unit 428-1, State College, PA 16801;428 W Nittany Ave Unit 428-1, State College, PA 16801;;;$2,020;3 Beds, 1 Bath;;;Apartment for Rent;$2,020;3 bd;1 ba;;Discover your new place in State College, PA. This property is situated at 428 W Nittany Ave in State College. Get a jump start on your move to a new home. To learn more about this property, contact us to schedule a tour.;;;40.78796;-77.86173;0.6119595414760685
;;;;;;;;tbv0fmc;https://www.apartments.com/440-w-beaver-ave-state-college-pa-unit-1-436a/tbv0fmc/;440 W Beaver Ave Unit 1-436A;US;440 W Beaver Ave Unit 1-436A, State College, PA 16801;440 W Beaver Ave Unit 1-436A, State College, PA 16801;;;$2,875;3 Beds, 2 Baths;;;Apartment for Rent;$2,875;3 bd;2 ba;;Check out this terrific property in State College, PA. Located at 440 W Beaver Ave in State College, this apartment unit for rent is convenient to nearby destinations. End your search and find your new home. Reach out to learn more about this great rental.;;;40.78988;-77.86462;0.45501005240980236
;;;;;;;;kjrbq98;https://www.apartments.com/113-n-sparks-st-state-college-pa-unit-113/kjrbq98/;113 N Sparks St Unit 113;US;113 N Sparks St Unit 113, State College, PA 16801;113 N Sparks St Unit 113, State College, PA 16801;;;$2,200;2 Beds, 2 Baths, 750 sq ft;;;Apartment for Rent;$2,200;2 bd;2 ba;750 sq ft;Check out this great property in State College, PA. You'll enjoy this great location at 113 N Sparks St in State College and the attractions nearby. End your search and start living in your new home. Reach out to schedule a personal showing.;;;40.78945;-77.86906;0.5283054634911171
;;;;;;;;0tpr4d1;https://www.apartments.com/111-n-sparks-st-state-college-pa-unit-111/0tpr4d1/;111 N Sparks St Unit 111;US;111 N Sparks St Unit 111, State College, PA 16801;111 N Sparks St Unit 111, State College, PA 16801;;;$2,200;2 Beds, 2 Baths, 750 sq ft;;;Apartment for Rent;$2,200;2 bd;2 ba;750 sq ft;Explore your new rental in State College, PA. The 111 N Sparks St location in the 16801 area of State College is convenient to nearby destinations. With this great space, you'll feel right at home. Reach out to talk about renting this charming property.;;;40.78942;-77.86901;0.5291633894220876
;;;;;;;;nzh7twn;https://www.apartments.com/713-w-college-ave-state-college-pa/nzh7twn/;713 W College Ave;US;713 W College Ave, State College, PA 16801;713 W College Ave, State College, PA 16801;;;$1,975;2 Beds, 1.5 Baths;;;Townhome for Rent;$1,975;2 bd;1.5 ba;;Introducing our charming 2-bedroom, 1.5-bathroom townhouse located in the heart of State College, PA. This cozy townhouse features an on-site laundry facility for added convenience and high-speed internet access to keep you connected. With a modern design and comfortable living spaces, this townhouse is the perfect place to call home. Don't miss out on the opportunity to make this townhouse yours today!;;;40.78883;-77.86936;0.5738153176992984
